id,title,overview,genres_list,keywords_list,poster_path,popularity,vote_average,vote_count,emo_joy,emo_love,emo_sadness,emo_fear,emo_anger,emo_surprise,emo_disgust,final_emo_joy,final_emo_love,final_emo_sadness,final_emo_fear,final_emo_anger,final_emo_surprise,final_emo_disgust
530254,The Witch: Part 1. The Subversion,"Ja-yoon is a high school student who struggles with memory loss after she endured some unknown trauma during her childhood. While trying to uncover the truth, she is unwittingly dragged into a world of crime and finds herself on a journey that will awaken many secrets hidden deep within.","['Action', 'Mystery', 'Science Fiction']","['witch', 'amnesia', 'supernatural', 'psychological thriller', 'audition', 'hidden identity', 'supernatural power', 'dark', 'extreme violence']",/4i2wo2ja5g2PmUxWa1a2eYIboZf.jpg,9.8957,7.887,661,0.14588054,0.14188664,0.14220394,0.13774866,0.14011602,0.14387386,0.14829034,0.1458805374187311,0.14188663872907517,0.1422039440602652,0.13774866070968897,0.1401160231249932,0.14387385761549856,0.1482903383417478
297802,Aquaman,"Half-human, half-Atlantean Arthur Curry is taken on the journey of his lifetime to discover if he is worth of being a king.","['Action', 'Adventure', 'Fantasy']","['hero', 'chase', 'atlantis', 'superhero', 'half-brother', 'based on comic', 'royalty', 'underwater', 'duringcreditsstinger', 'quest', 'dc extended universe (dceu)', 'advanced civilization', 'two worlds', 'amused']",/ufl63EFcc5XpByEV2Ecdw6WJZAI.jpg,9.3772,6.874,14452,0.14615813,0.14329384,0.13940708,0.13914223,0.1391246,0.14375193,0.14912222,0.14615812244304466,0.14329383626756803,0.13940707716016126,0.13914222393294168,0.1391245958600374,0.143751927744511,0.14912221659173594
449443,Den of Thieves,A gritty crime saga which follows the lives of an elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,"['Action', 'Crime', 'Thriller']","['police brutality', 'detective', 'fbi', 'assault rifle', 'deputy sheriff', 'investigation', 'strip club', 'donut', 'heist', 'shootout', 'los angeles, california', 'divorce', 'bank robbery', 'hostage situation', 'death', 'ex-marine', 'security', 'armored truck', 'ex military', 'aggressive', 'domineering', 'donut shop', 'bar', 'intense']",/dAP5NpkrMMczir5dUPjRR6ywqgz.jpg,10.1163,6.855,3201,0.14608146,0.1436356,0.13821606,0.13880992,0.13991927,0.14509647,0.14824127,0.1460814559721296,0.14363559438427118,0.13821605720150218,0.13880991315201313,0.13991925984981987,0.14509645945892666,0.1482412599813375
504172,The Mule,"Earl Stone, a man in his eighties, is broke, alone, and facing foreclosure of his business when he is offered a job that simply requires him to drive. Easy enough, but, unbeknownst to Earl, he's just signed on as a drug courier for a Mexican cartel. He does so well that his cargo increases exponentially, and Earl hit the radar of hard-charging DEA agent Colin Bates.","['Crime', 'Drama']","['mexico', 'drug crime', 'texas', 'drug mule', 'based on true story', 'old man', 'drug cartel', 'dea agent', 'pickup truck', 'small town sheriff', 'korean war veteran', 'based on magazine, newspaper or article', '2000s']",/oeZh7yEz3PMnZLgBPhrafFHRbVz.jpg,7.5542,6.86,5140,0.14614253,0.14309663,0.13905334,0.13977186,0.14197637,0.1423496,0.14760964,0.1461425318164388,0.143096630069513,0.13905334887067522,0.1397718679836949,0.14197637563873455,0.14234960503427999,0.1476096405866635
406563,Insidious: The Last Key,"Parapsychologist Elise Rainier and her team travel to Five Keys, NM, to investigate a man’s claim of a haunting. Terror soon strikes when Rainier realizes that the house he lives in was her family’s old home.","['Horror', 'Thriller']","['key', 'medium', 'haunted house', 'prequel', 'spirit', '1950s', 'insidious']",/nb9fc9INMg8kQ8L7sE7XTNsZnUX.jpg,9.05,6.252,3004,0.1447585,0.14400458,0.1407354,0.13842507,0.140133,0.1441163,0.14782716,0.14475849270820615,0.14400458335876462,0.1407354027032852,0.13842506706714627,0.1401329934597015,0.1441162973642349,0.14782716333866117
451915,Beautiful Boy,"After he and his first wife separate, journalist David Sheff struggles to help their teenage son, who goes from experimenting with drugs to becoming devastatingly addicted to methamphetamine.",['Drama'],"['based on novel or book', 'san francisco, california', 'drug addiction', 'biography', 'based on true story', 'drug rehabilitation', 'based on memoir or autobiography', 'father son relationship', 'dramatic']",/zuw4QtOpOO0Ib1f866SG9WmduMN.jpg,7.3984,7.551,2699,0.14527957,0.14372244,0.14014813,0.137735,0.14170037,0.14210428,0.14931025,0.1452795649194912,0.1437224383478267,0.14014812677436503,0.13773498813502547,0.14170036576537645,0.14210427662264066,0.14931023943527463
484247,A Simple Favor,"Stephanie, a dedicated mother and popular vlogger, befriends Emily, a mysterious upper-class woman whose son Nicky attends the same school as Miles, Stephanie's son. When Emily asks her to pick Nicky up from school and then disappears, Stephanie undertakes an investigation that will dive deep into Emily's cloudy past.","['Thriller', 'Crime', 'Comedy', 'Mystery']","['small town', 'based on novel or book', 'widow', 'dark comedy', 'female friendship', 'life insurance', 'best friend', 'single mother', 'biting', 'missing person', 'shocking', 'satirical', 'vlogger', 'pathetic', 'hilarious', 'audacious', 'bold']",/aIYsjQM0piKc0ibPBCTWv3sqshj.jpg,9.7577,6.638,4412,0.14410403,0.14384322,0.14177261,0.13919432,0.14023677,0.14417702,0.14667198,0.14410404015052497,0.14384322511448971,0.14177261926707413,0.13919433083508895,0.1402367714153277,0.14417702604131513,0.1466719871761793
500664,Upgrade,"A brutal mugging leaves Grey Trace paralyzed in the hospital and his beloved wife dead. A billionaire inventor soon offers Trace a cure — an artificial intelligence implant called STEM that will enhance his body. Now able to walk, Grey finds that he also has superhuman strength and agility — skills he uses to seek revenge against the thugs who destroyed his life.","['Action', 'Thriller', 'Science Fiction']","['future', 'artificial intelligence (a.i.)', 'hacker', 'police', 'technology', 'cyborg', 'dystopia', 'revenge', 'murder', 'drone', 'cyberpunk', 'transhumanism', 'brutality', 'implant', 'surgery', 'quadriplegic', 'near future', 'body enhancement', 'body horror', 'violence', 'microship', 'android horror']",/5f28TXtvHioXirX2n1XH8EJ314v.jpg,9.5313,7.494,4659,0.1464601,0.1421028,0.14122376,0.13888797,0.13986032,0.14357987,0.14788523,0.14646009446113878,0.14210278650658786,0.1412237521458975,0.1388879654308573,0.1398603108587722,0.1435798640438975,0.14788522655284883
361292,Suspiria,"A darkness swirls at the center of a world-renowned dance company, one that will engulf the artistic director, an ambitious young dancer, and a grieving psychotherapist. Some will succumb to the nightmare. Others will finally wake up.","['Horror', 'Mystery', 'Drama']","['berlin, germany', 'dance performance', 'berlin wall', 'telepathy', '1970s', 'fascism', 'paranormal phenomena', 'telekinesis', 'remake', 'ballet', 'female protagonist', 'demon', 'choreographer', 'witchcraft', 'occult', 'living dead', 'ritual sacrifice', 'dual role', 'choreography', 'ballet school', 'spiritualism', 'dance company', 'meditative', 'disturbed', 'aggressive', 'psychotherapist', 'desperate', 'mysterious events', 'complex', 'good versus evil', 'provocative', 'depressing', 'exuberant', 'foreboding']",/bRpKFPb8CWKRQxVo9NzOuPPlO3Q.jpg,8.521,6.9,2629,0.14603707,0.14339465,0.14160669,0.13748206,0.14099818,0.14264274,0.14783864,0.14603706759103932,0.14339464475528466,0.14160668427924264,0.13748205788487025,0.1409981804788655,0.14264273218385184,0.14783863282684587
487558,BlacKkKlansman,"Colorado Springs, late 1970s. Ron Stallworth, an African American police officer, and Flip Zimmerman, his Jewish colleague, run an undercover operation to infiltrate the Ku Klux Klan.","['Crime', 'Comedy', 'Drama', 'History']","['based on novel or book', 'ku klux klan', '1970s', 'black panther party', 'biography', 'based on true story', 'undercover cop', 'racism', 'based on memoir or autobiography', 'revisionist history', 'white supremacy', 'thoughtful', 'defiant', 'kkk', 'kkk rally']",/8jxqAvSDoneSKRczaK8v9X5gqBp.jpg,9.8191,7.493,7777,0.14456488,0.14345825,0.14106095,0.14154336,0.14010459,0.14226848,0.14699952,0.1445648776124454,0.1434582429093646,0.14106094416794346,0.14154335434605614,0.14010458767102396,0.14226847463046088,0.14699951866270544
508642,Gonjiam: Haunted Asylum,"The crew of a horror web series travels to an abandoned asylum for a live broadcast, but they encounter much more than expected as they move deeper inside the nightmarish old building.","['Horror', 'Mystery']","['asylum', 'camera', 'insane asylum', 'crew', 'paranormal', 'psychiatric hospital', 'paranormal investigation', 'ghost', 'found footage', 'horror filmmaking', 'paranormal activity', 'haunted attractions', 'haunted hospital', 'terror', 'livestream', 'frightened']",/fNqlsmu2tiI1bXcpU31yjHPkiJz.jpg,7.0255,7.278,810,0.14519762,0.14466491,0.14014183,0.1377197,0.13994142,0.14263436,0.14970016,0.14519761286381463,0.14466491126023365,0.14014182776001352,0.13771970364869082,0.13994142204610374,0.142634359856928,0.14970016256421562
485811,Redcon-1,"After a zombie apocalypse spreads from a London prison, the UK is brought to its knees. The spread of the virus is temporarily contained but, without a cure, it’s only a matter of time before it breaks its boundaries and the biggest problem of all… any zombies with combat skills are now enhanced. With the South East of England quarantined from the rest of the world using fortified borders, intelligence finds that the scientist responsible for the outbreak is alive and well in London. With his recovery being the only hope of a cure, a squad of eight Special Forces soldiers is sent on a suicide mission to the city, now ruled by the undead, with a single task: get him out alive within 72 hours by any means necessary. What emerges is an unlikely pairing on a course to save humanity against ever-rising odds.","['Action', 'Horror', 'Science Fiction']","['martial arts', 'zombie', 'soldier']",/vVPrWngVJ2cfYAncBedQty69Dlf.jpg,7.7811,5.713,320,0.14754856,0.14347115,0.14151157,0.13849962,0.13900252,0.14314754,0.14681898,0.14754856512239964,0.14347116014189484,0.14151158282229798,0.13849962583182013,0.13900252515092643,0.14314755160495948,0.1468189893257016
454983,The Kissing Booth,"When teenager Elle's first kiss leads to a forbidden romance with the hottest boy in high school, she risks her relationship with her best friend.","['Romance', 'Comedy']","['based on novel or book', 'crush', 'los angeles, california', 'high school student', 'based on young adult novel']",/eFpm76o5KPNt1qJ8wogtiq9XZu1.jpg,7.3646,7.174,7329,0.14387411,0.14381869,0.1409837,0.13748467,0.14147049,0.14339897,0.14896941,0.14387410235967774,0.14381868494367517,0.14098369444979603,0.13748466353932037,0.14147048556191538,0.14339896395509105,0.14896940519052423
442249,The First Purge,"To push the crime rate below one percent for the rest of the year, the New Founding Fathers of America test a sociological theory that vents aggression for one night in one isolated community. But when the violence of oppressors meets the rage of the others, the contagion will explode from the trial-city borders and spread across the nation.","['Action', 'Horror', 'Thriller']","['new york city', 'new jersey', 'dystopia', 'sequel', 'prequel', 'murder', 'church', 'survival horror', 'social media', 'staten island, new york city', 'purge', 'abuse of power', 'apartment buildings']",/litjsBoiydO6JlO70uOX4N3WnNL.jpg,8.1814,6.0,4086,0.14568718,0.14270328,0.14141567,0.13906579,0.14340322,0.14167924,0.14604566,0.14568717343547424,0.1427032755999781,0.14141566629959149,0.13906578305167605,0.14340321292271577,0.1416792380309332,0.14604565065963118
381719,Peter Rabbit,Peter Rabbit's feud with Mr. McGregor escalates to greater heights than ever before as they rival for the affections of the warm-hearted animal lover who lives next door.,"['Animation', 'Adventure', 'Family']","['human animal relationship', ""based on children's book"", 'rabbit', 'duringcreditsstinger', 'live action and animation', 'food allergies']",/cBWtdp8mgce4QQkH697LpaL0Iik.jpg,7.0221,6.691,1842,0.1444518,0.1421578,0.14190571,0.14001851,0.14134552,0.14429654,0.14582412,0.14445179916101394,0.1421577951633602,0.1419057122156875,0.1400185099246876,0.14134551795341846,0.14429654396022176,0.14582412162161054
332562,A Star Is Born,"Seasoned musician Jackson Maine discovers — and falls in love with — struggling artist Ally. She has just about given up on her dream to make it big as a singer — until Jack coaxes her into the spotlight. But even as Ally's career takes off, the personal side of their relationship is breaking down, as Jack fights an ongoing battle with his own internal demons.","['Music', 'Drama', 'Romance']","['concert', 'country music', 'waitress', 'pop star', 'self-destruction', 'talent', 'addiction', 'death of father', 'alcoholism', 'remake', 'aspiring singer', 'singer', 'fame', 'tinnitus', 'falling in love', 'insecurity', 'alcoholic', 'death of mother', 'aspiration', 'death of parent', 'showbiz', 'emotional vulnerability', 'hearing impaired', 'brother brother relationship', 'dramatic', 'romantic', 'admiring']",/wrFpXMNBRj2PBiN4Z5kix51XaIZ.jpg,9.2759,7.498,11924,0.14485644,0.14346775,0.14119758,0.13907877,0.14153287,0.14273742,0.14712913,0.14485644451632104,0.1434677605391038,0.14119758343089747,0.13907877232486485,0.14153287447390892,0.14273742479402238,0.14712913992088172
375588,Robin Hood,A war-hardened Crusader and his Moorish commander mount an audacious revolt against the corrupt English crown.,"['Adventure', 'Action', 'Thriller', 'Fantasy']","['sheriff', 'affectation', 'robin hood', 'archer', 'sherwood forest', 'thief', 'nottingham', 'steampunk', 'middle ages (476-1453)', 'medieval', 'nostalgic', 'philosophical', 'hoodie', 'inspirational', 'absurd', 'dramatic', 'admiring', 'adoring', 'amused', 'earnest']",/AiRfixFcfTkNbn2A73qVJPlpkUo.jpg,8.7458,5.9,3041,0.1469195,0.14381023,0.13964319,0.1391496,0.14291017,0.1412542,0.14631306,0.14691951037583548,0.14381023394213172,0.1396431985337972,0.13914961244834717,0.14291017396346514,0.1412542078459654,0.14631306289045795
338952,Fantastic Beasts: The Crimes of Grindelwald,"Gellert Grindelwald has escaped imprisonment and has begun gathering followers to his cause—elevating wizards above all non-magical beings. The only one capable of putting a stop to him is the wizard he once called his closest friend, Albus Dumbledore. However, Dumbledore will need to seek help from the wizard who had thwarted Grindelwald once before, his former student Newt Scamander, who agrees to help, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided wizarding world.","['Fantasy', 'Adventure']","['witch', 'new york city', 'paris, france', 'magic', 'school of witchcraft', 'sequel', 'prison escape', 'old flame', 'wizard', 'magical creature', '1920s', 'based on young adult novel', 'good versus evil', 'dark magic', 'follower']",/fMMrl8fD9gRCFJvsx0SuFwkEOop.jpg,6.7507,6.843,11145,0.14627607,0.14228274,0.14170204,0.1368475,0.14127082,0.14414404,0.14747684,0.1462760651286215,0.14228273292112054,0.14170203469535553,0.13684748991515533,0.14127081001084402,0.14414403688263727,0.14747683044626578
